 DEPTH      GR        spd       bit       CAL       SPBD      bvol      cvol      tten      rd        rs        rmsl      dt24      CNCF      zden      pe        zcor     
 1458.620   103.364     8.521     9.875    11.826    91.531    89.126    49.497  2912.159     6.070     4.757     0.883   100.822    35.700     2.378     2.709     0.072
 1458.773    98.543     8.538     9.875    11.945    90.578    89.115    49.490  2880.310     6.104     4.775     0.965    97.617    36.023     2.396     2.866     0.054
 1458.925    92.724     8.550     9.875    12.093    89.706    89.104    49.483  2870.534     6.458     5.035     2.243    96.338    34.707     2.424     3.304     0.085
 1459.078    88.479     8.530     9.875    12.177    89.284    89.093    49.476  2905.482     7.086     5.564     1.757    96.597    32.252     2.444     3.667     0.110
 1459.230    87.641     8.501     9.875    11.948    89.272    89.081    49.468  2945.379     7.659     6.098     0.523    97.191    33.010     2.455     3.519     0.105
 1459.382    89.319     8.500     9.875    11.524    89.394    89.071    49.461  2945.922     7.957     6.419     0.593    99.613    34.643     2.451     2.930     0.114
 1459.535    90.455     8.520     9.875    11.254    89.415    89.060    49.455  2925.650     8.143     6.625     1.424    98.901    35.066     2.430     2.408     0.131
 1459.687    89.039     8.528     9.875    11.221    89.380    89.051    49.449  2922.736     8.399     6.821     2.311    94.038    33.985     2.410     2.188     0.127
 1459.840    86.044     8.521     9.875    11.347    89.428    89.041    49.443  2938.108     8.660     6.966     1.709    90.668    32.225     2.400     2.160     0.119
 1459.992    82.748     8.523     9.875    11.565    89.531    89.031    49.436  2953.401     8.726     7.000     1.099    89.660    30.907     2.388     2.225     0.113
 1460.144    78.164     8.540     9.875    11.737    89.547    89.021    49.430  2956.636     8.419     6.858     1.286    91.015    30.194     2.366     2.377     0.090
 1460.297    73.155     8.550     9.875    11.809    89.352    89.010    49.423  2949.655     7.907     6.574     1.032    95.512    29.317     2.334     2.555     0.086
 1460.449    70.739     8.526     9.875    11.847    89.026    88.999    49.416  2950.361     7.370     6.202     1.094    99.518    28.344     2.287     2.819     0.105
 1460.602    72.171     8.485     9.875    11.928    88.696    88.988    49.409  2964.700     6.729     5.718     1.437   103.956    28.206     2.228     3.251     0.111
 1460.754    76.471     8.463     9.875    12.084    88.306    88.977    49.401  2976.214     6.029     5.189     1.390   109.275    28.950     2.183     3.689     0.114
 1460.906    81.894     8.463     9.875    12.297    87.878    88.966    49.394  2979.863     5.478     4.728     1.019   110.300    30.537     2.183     3.795     0.111
 1461.059    85.446     8.454     9.875    12.390    87.566    88.954    49.386  2983.719     5.129     4.417     0.924   109.959    33.527     2.235     3.414     0.068
 1461.211    86.451     8.436     9.875    12.263    87.398    88.942    49.378  2978.656     5.065     4.397     1.313   107.857    37.882     2.306     2.812     0.011
 1461.364    88.359     8.437     9.875    12.022    87.396    88.931    49.370  2958.027     5.327     4.670     1.649   101.829    38.664     2.344     2.502     0.011
 1461.516    92.807     8.454     9.875    11.775    87.435    88.920    49.363  2943.817     5.551     4.882     2.102    96.536    37.173     2.333     2.692     0.042
 1461.668    98.433     8.459     9.875    11.683    87.137    88.909    49.356  2944.795     5.306     4.660     2.279    96.389    36.841     2.296     3.122     0.043
 1461.821   106.105     8.456     9.875    11.895    86.568    88.898    49.349  2939.639     4.652     4.079     2.248   104.421    40.224     2.251     3.485     0.041
 1461.973   115.068     8.467     9.875    12.258    86.204    88.887    49.342  2926.579     3.885     3.416     1.924   115.754    47.698     2.213     3.786     0.077
 1462.126   120.416     8.484     9.875    12.495    86.094    88.876    49.334  2927.776     3.260     2.893     1.158   123.734    57.054     2.182     4.175     0.141
 1462.278   120.179     8.492     9.875    12.540    85.943    88.864    49.326  2943.833     2.916     2.606     0.815   125.027    63.459     2.158     4.562     0.200
 1462.430   118.021     8.489     9.875    12.505    85.595    88.851    49.317  2956.480     2.864     2.565     0.755   120.020    62.795     2.166     4.736     0.238
 1462.583   116.933     8.474     9.875    12.529    85.103    88.839    49.309  2952.374     2.951     2.657     1.554   115.739    55.621     2.196     4.711     0.263
 1462.735   117.683     8.462     9.875    12.519    84.641    88.827    49.301  2928.745     3.059     2.770     2.338   114.378    47.913     2.217     4.634     0.258
 1462.888   117.741     8.483     9.875    12.188    84.410    88.815    49.292  2903.243     3.181     2.876     1.535   114.177    45.322     2.248     4.473     0.213
 1463.040   114.829     8.544     9.875    11.674    84.396    88.804    49.285  2896.336     3.356     3.004     0.847   115.226    46.225     2.302     4.159     0.169
 1463.192   111.310     8.601     9.875    11.406    84.443    88.794    49.278  2916.032     3.574     3.177     1.091   114.379    46.713     2.369     3.848     0.172
 1463.345   109.049     8.598     9.875    11.427    84.721    88.784    49.272  2951.380     3.750     3.335     1.398   110.395    46.624     2.405     3.799     0.183
 1463.497   106.524     8.539     9.875    11.416    85.585    88.773    49.266  2963.410     3.920     3.479     1.775   106.891    45.423     2.426     3.882     0.163
 1463.650   104.611     8.488     9.875    11.268    86.902    88.763    49.260  2935.625     4.235     3.764     2.544   103.384    42.928     2.450     3.852     0.146
 1463.802   105.390     8.475     9.875    11.122    88.019    88.754    49.254  2913.352     4.651     4.199     2.826   100.980    40.790     2.469     3.644     0.171
 1463.954   108.847     8.483     9.875    11.071    88.394    88.744    49.248  2922.803     4.989     4.576     3.140   101.949    39.349     2.489     3.319     0.207
 1464.107   113.947     8.499     9.875    11.045    88.031    88.735    49.242  2929.606     5.264     4.838     4.006   102.140    37.971     2.513     2.931     0.190
 1464.259   117.979     8.511     9.875    10.941    87.519    88.725    49.237  2919.153     5.468     5.046     3.860    99.582    36.438     2.510     2.590     0.112
 1464.412   118.930     8.504     9.875    10.771    87.498    88.716    49.231  2916.106     5.496     5.148     4.459    93.705    34.681     2.501     2.372     0.042
 1464.564   117.235     8.483     9.875    10.624    88.013    88.707    49.226  2923.680     5.528     5.123     5.086    88.529    32.892     2.486     2.287     0.047
 1464.716   111.405     8.468     9.875    10.543    88.860    88.699    49.221  2925.421     5.846     5.102     3.633    88.079    30.944     2.441     2.249     0.105
 1464.869    99.110     8.471     9.875    10.490    90.012    88.690    49.217  2917.216     6.478     5.260     3.254    89.221    28.171     2.390     2.126     0.137
 1465.021    83.790     8.494     9.875    10.458    91.416    88.682    49.212  2909.539     7.877     6.111     3.716    91.052    24.813     2.353     1.964     0.111
 1465.174    71.866     8.520     9.875    10.444    92.901    88.673    49.207  2909.513    11.415     8.702     2.453    91.918    22.228     2.329     1.873     0.052
 1465.326    64.854     8.527     9.875    10.436    94.088    88.665    49.203  2905.353    19.464    14.388     2.178    91.154    21.307     2.316     1.844     0.010
 1465.478    59.814     8.520     9.875    10.440    94.518    88.656    49.198  2890.913    38.058    25.336     2.533    90.459    21.720     2.297     1.851     0.001
 1465.631    55.625     8.509     9.875    10.479    94.330    88.648    49.193  2892.627    70.552    42.010     1.866    90.979    22.780     2.267     1.956     0.011
 1465.783    54.022     8.492     9.875    10.552    94.270    88.639    49.189  2917.131   101.646    58.143     1.491    92.265    24.305     2.239     2.127     0.038
 1465.936    54.457     8.497     9.875    10.622    94.794    88.631    49.184  2930.305   112.880    66.057     1.228    93.133    25.365     2.223     2.247     0.077
 1466.088    55.260     8.546     9.875    10.658    95.788    88.622    49.179  2909.587   106.292    65.248     1.328    93.558    25.452     2.217     2.279     0.095
 1466.240    56.893     8.613     9.875    10.656    96.895    88.613    49.174  2861.631    92.417    58.094     1.593    93.521    25.311     2.223     2.264     0.072
 1466.393    59.142     8.642     9.875    10.606    97.722    88.604    49.169  2824.801    72.109    45.139     1.187    93.574    25.189     2.236     2.252     0.033
 1466.545    60.374     8.602     9.875    10.528    98.098    88.596    49.164  2856.513    47.685    29.733     1.037    92.915    24.830     2.233     2.196     0.015
 1466.698    61.789     8.517     9.875    10.475    98.103    88.587    49.159  2939.016    27.037    17.402     1.499    92.592    26.560     2.242     2.232     0.025
 1466.850    66.584     8.461     9.875    10.509    97.682    88.579    49.154  2977.749    14.740    10.266     2.156    94.674    30.697     2.275     2.500     0.045
 1467.002    74.815     8.466     9.875    10.669    96.683    88.570    49.150  2949.631     9.655     7.184     2.625    98.067    34.431     2.313     2.952     0.079
 1467.155    83.824     8.489     9.875    10.944    95.309    88.561    49.145  2916.368     8.303     6.314     2.593   100.336    38.599     2.356     3.312     0.092
 1467.307    90.977     8.502     9.875    11.239    94.034    88.552    49.139  2895.565     8.068     6.187     1.703   101.116    43.633     2.411     3.346     0.051
 1467.460    94.692     8.510     9.875    11.441    93.249    88.542    49.133  2885.524     7.894     6.130     1.247   101.008    47.874     2.455     3.136     0.005
 1467.612    96.312     8.500     9.875    11.551    93.068    88.532    49.127  2918.749     7.584     5.969     1.426   100.186    48.532     2.462     3.004     0.021
 1467.764    97.169     8.474     9.875    11.684    93.193    88.522    49.120  2968.408     7.252     5.740     1.273    99.159    45.668     2.454     3.175     0.061
 1467.917    97.233     8.470     9.875    11.875    93.182    88.511    49.113  2965.461     7.072     5.596     0.981   100.219    43.423     2.449     3.532     0.084
 1468.069    97.136     8.489     9.875    11.946    92.836    88.500    49.106  2925.546     7.101     5.621     0.937   100.392    42.040     2.462     3.751     0.088
 1468.222    99.916     8.503     9.875    11.789    92.156    88.489    49.099  2903.778     7.293     5.758     1.702    97.968    40.795     2.483     3.664     0.068
 1468.374   108.109     8.512     9.875    11.573    91.339    88.478    49.092  2919.493     7.821     6.079     4.765    96.159    39.957     2.502     3.416     0.039
 1468.526   119.438     8.498     9.875    11.475    90.865    88.468    49.085  2981.634     9.048     6.845     7.262    92.918    38.809     2.509     3.153     0.022
 1468.679   127.879     8.457     9.875    11.464    91.068    88.458    49.079  3052.568    10.593     7.815     6.989    89.590    37.067     2.496     2.956     0.018
 1468.831   130.396     8.439     9.875    11.464    91.808    88.448    49.073  3055.471    11.421     8.285     6.441    91.273    35.226     2.475     2.855     0.014
 1468.984   127.181     8.483     9.875    11.459    92.687    88.438    49.066  2990.783    11.011     7.919     5.649    97.519    34.463     2.445     2.787     0.001
 1469.136   119.766     8.559     9.875    11.461    93.287    88.428    49.060  2941.105     9.691     6.928    22.333   102.874    35.235     2.406     2.721     0.002
 1469.288   111.112     8.597     9.875    11.522    93.498    88.417    49.054  2932.380     8.226     5.793    25.690   103.043    36.095     2.375     2.682     0.036
 1469.441   105.504     8.576     9.875    11.574    93.632    88.407    49.047  2913.744     7.398     5.063     3.758    97.617    35.498     2.365     2.677     0.072
 1469.593   103.317     8.539     9.875    11.529    94.046    88.397    49.041  2880.166     7.730     5.114     1.195    90.436    32.827     2.376     2.702     0.084
 1469.746   103.464     8.506     9.875    11.429    94.872    88.387    49.034  2901.664     9.607     6.189     3.413    85.761    30.135     2.403     2.719     0.083
 1469.898   105.425     8.466     9.875    11.338    96.141    88.376    49.028  2975.961    12.874     8.227     2.922    85.160    29.648     2.440     2.777     0.075
 1470.050   108.127     8.446     9.875    11.243    97.672    88.367    49.022  3009.394    16.166    10.371     2.692    86.751    30.711     2.475     2.807     0.056
 1470.203   109.438     8.469     9.875    11.164    98.844    88.357    49.016  2963.944    17.723    11.505     5.651    86.718    31.318     2.492     2.724     0.035
 1470.355   109.906     8.498     9.875    11.136    99.002    88.347    49.010  2897.988    16.500    10.926     7.282    84.870    31.064     2.491     2.536     0.022
 1470.508   111.606     8.496     9.875    11.144    98.106    88.338    49.004  2864.403    13.313     8.999     6.682    83.694    30.682     2.491     2.487     0.019
 1470.660   115.420     8.478     9.875    11.181    96.705    88.328    48.998  2867.640    10.405     7.094     4.362    86.112    31.777     2.481     2.778     0.024
 1470.812   121.556     8.476     9.875    11.226    95.321    88.318    48.992  2885.956     9.022     6.140     3.022    92.017    35.275     2.462     3.333     0.037
 1470.965   128.623     8.505     9.875    11.263    94.175    88.309    48.987  2893.687     8.529     5.833     3.889    99.444    40.117     2.438     3.716     0.045
 1471.117   133.798     8.536     9.875    11.301    93.278    88.299    48.980  2887.209     8.229     5.711     3.616   105.661    45.652     2.418     3.695     0.054
 1471.270   136.031     8.524     9.875    11.336    92.520    88.289    48.974  2880.782     8.113     5.744     1.784   105.932    49.451     2.424     3.548     0.062
 1471.422   134.211     8.485     9.875    11.350    91.890    88.279    48.968  2871.555     8.366     6.010     2.936   101.378    49.277     2.458     3.445     0.057
 1471.574   127.957     8.475     9.875    11.361    91.591    88.269    48.962  2852.550     9.288     6.738     5.465    96.519    47.640     2.500     3.362     0.034
 1471.727   120.280     8.500     9.875    11.401    91.730    88.259    48.956  2836.424    10.696     7.897     4.792    92.554    45.029     2.527     3.247     0.015
 1471.879   115.030     8.536     9.875    11.431    92.368    88.249    48.950  2828.961    11.756     8.880     2.403    91.105    41.219     2.535     3.068     0.006
 1472.032   113.718     8.570     9.875    11.420    93.748    88.239    48.943  2835.226    12.022     9.233     2.602    92.373    38.595     2.529     2.875     0.002
 1472.184   116.707     8.576     9.875    11.403    95.697    88.229    48.937  2884.571    11.861     9.187     6.293    94.611    39.483     2.511     2.772     0.007
 1472.336   122.416     8.516     9.875    11.378    97.370    88.219    48.931  2974.079    11.585     9.031     8.674    97.342    40.659     2.492     2.754     0.023
 1472.489   127.743     8.416     9.875    11.333    98.227    88.209    48.925  3032.152    11.237     8.817     6.725    99.755    41.232     2.479     2.727     0.037
 1472.641   131.472     8.363     9.875    11.310    98.571    88.199    48.918  3004.833    11.022     8.685     3.995   101.431    41.524     2.469     2.691     0.045
 1472.794   135.703     8.387     9.875    11.314    99.123    88.189    48.912  2948.437    11.060     8.720     2.103   101.682    41.589     2.462     2.657     0.056
 1472.946   141.695     8.416     9.875    11.255   100.597    88.179    48.906  2956.724    11.078     8.714     1.935    99.789    41.075     2.459     2.623     0.066
 1473.098   146.051     8.399     9.875    11.088   103.175    88.170    48.900  3008.161    10.698     8.381     3.426    97.084    39.508     2.459     2.595     0.077
 1473.251   143.806     8.385     9.875    10.859   106.340    88.160    48.895  3010.649    10.055     7.791     3.200    93.655    36.522     2.461     2.562     0.119
 1473.403   135.329     8.403     9.875    10.665   109.463    88.151    48.889  2967.294     9.834     7.201     1.744    89.250    32.552     2.421     2.541     0.167
 1473.556   122.960     8.410     9.875    10.557   112.072    88.142    48.885  2938.107    11.132     6.821     1.402    86.528    28.962     2.351     2.529     0.158
 1473.708   105.695     8.410     9.875    10.519   113.849    88.134    48.880  2907.833    14.421     6.884     1.610    86.531    26.490     2.281     2.502     0.095
 1473.860    88.544     8.454     9.875    10.514   114.919    88.125    48.875  2855.594    18.197     7.387     1.253    88.210    24.945     2.228     2.487     0.043
 1474.013    80.760     8.514     9.875    10.519   115.728    88.117    48.870  2848.981    20.570     8.116     0.824    90.551    23.916     2.221     2.524     0.028
 1474.165    82.116     8.513     9.875    10.521   116.573    88.108    48.865  2924.620    22.719     9.806     0.922    91.176    23.149     2.232     2.461     0.029
 1474.318    85.730     8.466     9.875    10.519   117.256    88.100    48.861  2993.171    27.491    13.161     1.147    89.172    22.440     2.251     2.249     0.031
 1474.470    87.786     8.453     9.875    10.515   117.252    88.091    48.856  2978.197    34.119    16.712     1.702    86.274    21.745     2.275     2.120     0.030
 1474.622    86.035     8.489     9.875    10.512   116.526    88.083    48.851  2930.770    39.150    18.411     2.280    85.116    21.547     2.294     2.116     0.027
 1474.775    79.528     8.523     9.875    10.519   115.837    88.074    48.846  2912.688    41.538    17.940     2.361    87.187    22.025     2.284     2.222     0.027
 1474.927    71.041     8.547     9.875    10.555   115.952    88.065    48.842  2909.095    43.237    16.237     2.140    91.843    23.121     2.241     2.433     0.020
 1475.080    63.160     8.584     9.875    10.639   116.787    88.057    48.837  2900.156    45.599    14.444     1.441    96.723    25.125     2.192     2.586     0.023
 1475.232    57.884     8.619     9.875    10.763   117.415    88.048    48.832  2903.687    46.580    13.517     1.146   101.116    26.525     2.172     2.591     0.054
 1475.384    55.400     8.607     9.875    10.846   117.105    88.039    48.827  2929.859    41.990    13.039     1.206   103.605    26.523     2.171     2.554     0.096
 1475.537    54.179     8.563     9.875    10.810   116.293    88.030    48.821  2942.891    31.485    11.816     1.147   103.351    25.893     2.175     2.504     0.110
 1475.689    53.908     8.540     9.875    10.676   115.998    88.021    48.816  2919.463    20.774     9.906     0.980   102.759    26.029     2.178     2.506     0.079
 1475.842    55.747     8.534     9.875    10.545   116.522    88.012    48.811  2915.196    14.842     8.508     0.982   100.321    28.257     2.190     2.721     0.029
 1475.994    62.401     8.506     9.875    10.487   117.343    88.004    48.806  2971.866    13.880     8.687     0.923    97.665    32.832     2.258     3.126    -0.016
 1476.146    76.340     8.483     9.875    10.517   117.930    87.995    48.802  3019.436    16.272    10.837     1.277    96.633    37.776     2.367     3.438    -0.053
 1476.299    94.174     8.505     9.875    10.600   118.268    87.987    48.797  2999.174    19.757    13.857     3.907    94.809    41.828     2.455     3.340    -0.071
 1476.451   106.735     8.529     9.875    10.685   118.727    87.978    48.792  2948.356    21.832    15.800     5.620    93.634    45.262     2.477     3.063    -0.053
 1476.604   110.817     8.514     9.875    10.747   119.366    87.969    48.787  2912.706    21.456    15.761     4.530    94.288    48.264     2.453     3.014    -0.026
 1476.756   110.922     8.492     9.875    10.799   119.577    87.960    48.782  2886.400    19.582    14.429     4.182    95.292    49.510     2.426     3.167    -0.008
 1476.908   111.178     8.518     9.875    10.850   118.772    87.951    48.776  2852.175    17.670    12.947     4.064    95.046    48.721     2.414     3.300     0.007
 1477.061   111.502     8.581     9.875    10.888   117.134    87.942    48.771  2834.477    16.511    11.991     3.578    94.153    47.479     2.401     3.386    -0.003
 1477.213   110.544     8.606     9.875    10.916   115.276    87.933    48.766  2882.013    15.564    11.233     3.718    95.078    46.769     2.382     3.524    -0.022
 1477.366   108.924     8.557     9.875    10.970   113.440    87.924    48.760  2970.540    14.373    10.310     3.946    96.389    45.788     2.359     3.597     0.005
 1477.518   107.861     8.494     9.875    11.050   111.419    87.914    48.755  3002.922    13.452     9.594     3.222    96.328    45.121     2.351     3.599     0.060
 1477.670   106.575     8.495     9.875    11.073   109.053    87.905    48.749  2951.251    13.171     9.347     2.031    96.634    45.067     2.381     3.593     0.072
 1477.823   102.479     8.542     9.875    11.016   106.595    87.895    48.743  2896.883    13.595     9.562     2.654    94.948    44.496     2.434     3.587     0.032
 1477.975    96.872     8.564     9.875    10.967   104.794    87.886    48.738  2911.632    14.571    10.132     4.041    92.204    43.711     2.469     3.558    -0.008
 1478.128    93.640     8.548     9.875    10.971   104.625    87.877    48.732  2956.550    15.520    10.710     4.128    92.580    43.195     2.483     3.513    -0.009
 1478.280    93.037     8.533     9.875    10.984   106.520    87.867    48.727  2958.348    15.996    11.000     4.216    92.426    42.618     2.493     3.470     0.011
 1478.432    92.326     8.529     9.875    10.981   109.878    87.858    48.721  2932.605    16.307    11.147     5.659    90.312    41.277     2.487     3.371     0.022
 1478.585    93.043     8.514     9.875    10.960   113.508    87.849    48.716  2923.256    16.740    11.299     6.505    89.209    39.266     2.474     3.267     0.026
 1478.737    99.933     8.504     9.875    10.935   116.267    87.840    48.710  2908.970    17.022    11.282     5.707    89.923    37.842     2.464     3.218     0.037
 1478.890   114.058     8.507     9.875    10.920   117.586    87.830    48.705  2884.666    16.985    11.063     4.474    91.777    37.661     2.452     3.162     0.052
 1479.042   130.150     8.487     9.875    10.912   117.789    87.821    48.700  2901.404    16.936    10.889     3.679    91.629    37.725     2.446     3.045     0.069
 1479.194   138.360     8.445     9.875    10.908   117.491    87.812    48.694  2958.312    17.411    11.035     3.256    87.999    36.942     2.450     2.906     0.084
 1479.347   133.387     8.431     9.875    10.912   116.882    87.803    48.689  2982.724    18.889    11.701     3.060    83.509    35.350     2.465     2.851     0.095
 1479.499   119.499     8.468     9.875    10.919   115.962    87.794    48.683  2946.378    20.977    12.717     3.268    80.473    34.270     2.484     2.943     0.106
 1479.652   106.048     8.513     9.875    10.924   114.831    87.784    48.678  2917.782    22.455    13.475     3.512    83.424    34.795     2.493     3.192     0.108
 1479.804    99.192     8.507     9.875    10.933   113.710    87.775    48.672  2961.594    22.869    13.706     3.687    89.821    36.255     2.488     3.278     0.092
 1479.956    99.914     8.471     9.875    10.943   113.036    87.766    48.667  3027.132    23.045    13.812     3.481    93.219    37.278     2.480     3.059     0.088
 1480.109   104.005     8.467     9.875    10.933   113.064    87.757    48.661  3026.107    23.575    14.053     3.360    93.564    37.368     2.476     2.722     0.101
 1480.261   107.510     8.503     9.875    10.886   113.485    87.747    48.656  2972.400    23.716    13.894     3.844    89.943    36.573     2.471     2.469     0.102
 1480.414   105.571     8.534     9.875    10.825   113.972    87.738    48.651  2938.656    22.087    12.614     4.008    85.262    34.564     2.459     2.328     0.087
 1480.566    96.355     8.539     9.875    10.778   114.696    87.729    48.645  2947.061    18.660    10.457     3.347    84.025    31.408     2.436     2.262     0.074
 1480.718    84.433     8.534     9.875    10.740   115.913    87.720    48.640  2969.304    14.936     8.381     2.177    84.862    28.216     2.407     2.241     0.065
 1480.871    76.437     8.538     9.875    10.693   117.510    87.711    48.635  2976.749    12.269     6.974     1.463    84.882    26.060     2.388     2.207     0.060
 1481.023    74.136     8.549     9.875    10.640   119.088    87.703    48.630  2966.047    11.189     6.345     1.407    83.907    25.063     2.393     2.182     0.053
 1481.176    77.778     8.549     9.875    10.570   120.234    87.694    48.625  2946.779    12.621     6.685     1.518    81.860    24.957     2.420     2.106     0.049
 1481.328    84.533     8.540     9.875    10.477   120.769    87.685    48.620  2916.048    17.587     7.863     2.314    80.636    25.558     2.446     1.985     0.049
 1481.480    86.996     8.538     9.875    10.393   120.924    87.677    48.616  2894.520    24.391     9.081     3.202    80.953    26.341     2.453     1.956     0.051
 1481.633    81.868     8.521     9.875    10.350   121.208    87.669    48.611  2925.974    29.005     9.599     3.223    80.705    26.073     2.446     1.976     0.049
 1481.785    73.502     8.471     9.875    10.329   122.062    87.660    48.607  2981.124    29.377     9.413     2.523    79.730    24.196     2.441     1.995     0.045
 1481.938    67.197     8.432     9.875    10.301   123.630    87.652    48.602  2976.738    27.193     8.988     1.978    77.652    21.034     2.444     2.023     0.046
 1482.090    63.730     8.438     9.875    10.266   125.628    87.644    48.598  2925.106    25.093     8.760     1.957    76.119    18.716     2.442     2.025     0.049
 1482.242    63.195     8.458     9.875    10.236   127.428    87.636    48.594  2902.306    24.468     8.982     1.968    76.372    17.607     2.428     2.058     0.052
 1482.395    64.887     8.482     9.875    10.214   128.506    87.628    48.589  2896.307    25.334     9.548     1.955    77.568    16.754     2.406     2.133     0.073
 1482.547    66.753     8.521     9.875    10.197   128.991    87.620    48.585  2875.297    27.225    10.047     2.114    78.748    16.475     2.376     2.123     0.121
 1482.700    65.626     8.534     9.875    10.178   129.601    87.612    48.581  2889.522    29.077     9.971     1.748    80.298    17.931     2.340     2.140     0.161
 1482.852    61.253     8.489     9.875    10.163   130.880    87.604    48.577  2955.679    28.490     9.101     1.055    82.889    20.438     2.331     2.019     0.144
 1483.004    56.253     8.449     9.875    10.158   132.712    87.596    48.572  2986.110    24.105     7.775     0.937    85.078    22.646     2.322     1.949     0.082
 1483.157    52.522     8.479     9.875    10.159   134.479    87.588    48.568  2941.454    17.852     6.526     0.851    86.918    23.206     2.306     1.850     0.032
 1483.309    50.129     8.519     9.875    10.161   135.512    87.580    48.564  2907.923    12.442     5.476     0.657    89.640    22.852     2.300     1.939     0.015
 1483.462    50.689     8.498     9.875    10.172   135.799    87.572    48.560  2946.183     8.930     4.594     0.587    91.839    23.023     2.284     2.163     0.010
 1483.614    56.841     8.455     9.875    10.197   136.139    87.564    48.556  2993.933     7.312     4.057     0.589    91.510    24.191     2.274     2.338     0.019
 1483.766    67.505     8.471     9.875    10.238   137.196    87.556    48.551  2971.418     7.589     4.105     0.589    89.679    25.853     2.296     2.357     0.036
 1483.919    81.496     8.550     9.875    10.302   138.757    87.548    48.547  2909.030    10.457     5.041     1.020    87.176    27.542     2.352     2.241     0.051
 1484.071    99.397     8.611     9.875    10.381   139.940    87.539    48.543  2901.560    17.935     7.500     3.081    85.364    29.898     2.419     2.079     0.060
 1484.224   116.348     8.589     9.875    10.449   139.887    87.531    48.538  2956.097    29.750    11.446     6.044    85.644    32.447     2.467     2.039     0.062
 1484.376   123.947     8.509     9.875    10.484   138.533    87.523    48.533  2987.279    41.710    15.562     6.947    86.296    34.877     2.488     2.133     0.061
 1484.528   122.149     8.461     9.875    10.493   136.814    87.514    48.529  2951.419    50.997    18.667     7.086    85.305    36.052     2.501     2.350     0.067
 1484.681   117.493     8.483     9.875    10.488   135.955    87.506    48.524  2900.831    58.900    20.609     7.432    83.190    35.754     2.529     2.673     0.088
 1484.833   113.115     8.510     9.875    10.446   136.548    87.497    48.519  2902.253    65.373    21.199     7.528    81.715    35.142     2.538     2.790     0.131
 1484.986   108.550     8.473     9.875    10.350   138.277    87.489    48.515  2955.905    64.228    18.955     7.111    82.062    34.338     2.469     2.488     0.164
 1485.138   102.359     8.410     9.875    10.248   140.288    87.480    48.510  2992.045    51.309    13.630     7.153    84.913    32.077     2.371     2.142     0.163
 1485.290    92.323     8.409     9.875    10.192   141.702    87.472    48.506  2970.747    34.048     8.202     6.112    88.828    30.376     2.299     1.971     0.133
 1485.443    80.421     8.465     9.875    10.176   142.123    87.464    48.502  2934.235    22.782     5.513     2.205    92.418    29.495     2.246     1.896     0.089
 1485.595    71.613     8.512     9.875    10.175   141.922    87.456    48.497  2910.976    19.034     5.217     0.548    95.068    29.172     2.214     1.872     0.050
 1485.748    67.774     8.529     9.875    10.178   141.809    87.448    48.493  2891.086    19.505     5.963     0.587    95.867    28.870     2.199     1.884     0.029
 1485.900    64.591     8.527     9.875    10.176   142.235    87.440    48.489  2879.158    23.169     7.264     0.611    95.264    28.335     2.190     1.893     0.019
 1486.052    59.065     8.522     9.875    10.163   143.131    87.432    48.485  2874.801    28.739     8.461     0.679    94.398    27.612     2.180     1.926     0.012
 1486.205    53.997     8.536     9.875    10.151   143.839    87.424    48.481  2865.951    36.270     9.137     0.710    93.560    27.006     2.175     1.970     0.011
 1486.357    52.825     8.556     9.875    10.152   143.671    87.416    48.476  2855.071    47.141     9.548     0.660    92.415    26.734     2.175     1.996     0.015
 1486.510    54.085     8.564     9.875    10.161   142.783    87.408    48.472  2838.360    59.597    10.072     0.582    91.642    26.654     2.178     2.025     0.017
 1486.662    54.833     8.573     9.875    10.167   141.952    87.400    48.468  2822.237    69.177    10.712     0.562    91.648    26.501     2.183     2.048     0.016
 1486.814    54.598     8.579     9.875    10.168   141.786    87.392    48.464  2841.335    72.809    11.300     0.557    91.723    26.174     2.188     2.054     0.013
 1486.967    53.841     8.572     9.875    10.171   142.598    87.384    48.460  2883.262    67.660    11.601     0.515    92.378    25.909     2.190     2.066     0.010
 1487.119    52.515     8.580     9.875    10.174   144.313    87.377    48.455  2890.677    53.144    11.273     0.498    93.127    25.817     2.186     2.081     0.008
 1487.272    50.598     8.600     9.875    10.175   146.368    87.369    48.451  2860.957    35.358    10.120     0.507    93.059    25.934     2.191     2.068     0.011
 1487.424    49.815     8.588     9.875    10.185   148.218    87.361    48.447  2838.853    21.108     8.143     0.504    92.632    26.271     2.202     2.074     0.015
 1487.576    51.561     8.547     9.875    10.209   149.692    87.353    48.443  2835.971    11.970     5.861     0.482    91.660    26.701     2.215     2.156     0.019
 1487.729    55.395     8.526     9.875    10.233   150.741    87.344    48.439  2830.361     7.196     4.254     0.478    89.328    27.021     2.240     2.301     0.024
 1487.881    61.493     8.541     9.875    10.250   151.237    87.336    48.434  2818.762     6.319     3.933     0.571    85.928    27.088     2.288     2.456     0.038
 1488.034    69.797     8.559     9.875    10.280   151.021    87.328    48.430  2822.751     8.685     4.822     1.509    83.028    27.353     2.351     2.516     0.058
 1488.186    77.071     8.562     9.875    10.333   149.980    87.320    48.425  2852.381    13.944     6.586     2.405    81.440    28.567     2.394     2.512     0.064
 1488.338    78.996     8.553     9.875    10.385   148.162    87.312    48.421  2892.704    20.005     8.479     2.189    81.906    29.994     2.406     2.612     0.050
